Plate,Well,Compound Name,Compound SMILES
25678,E2,DMSO,CS(=O)C
25678,E23,DMSO,CS(=O)C
25678,E24,DMSO,CS(=O)C
25678,F1,DMSO,CS(=O)C
25678,F2,DMSO,CS(=O)C
25678,F23,DMSO,CS(=O)C
25678,F24,DMSO,CS(=O)C
25678,G1,DMSO,CS(=O)C
25678,G2,DMSO,CS(=O)C
25678,G23,DMSO,CS(=O)C
25678,G24,DMSO,CS(=O)C
25678,H1,DMSO,CS(=O)C
25678,H2,DMSO,CS(=O)C
25678,H23,DMSO,CS(=O)C
25678,H24,DMSO,CS(=O)C
25678,I1,DMSO,CS(=O)C
25678,I2,DMSO,CS(=O)C
25678,I23,DMSO,CS(=O)C
25678,I24,DMSO,CS(=O)C
25678,J1,DMSO,CS(=O)C
25678,J2,DMSO,CS(=O)C
25678,J23,DMSO,CS(=O)C
25678,J24,DMSO,CS(=O)C
25678,K1,DMSO,CS(=O)C
25678,K2,DMSO,CS(=O)C
25678,K23,DMSO,CS(=O)C
25678,K24,DMSO,CS(=O)C
25678,L1,DMSO,CS(=O)C
25678,L2,DMSO,CS(=O)C
25678,L23,DMSO,CS(=O)C
25678,L24,DMSO,CS(=O)C
25678,M1,DMSO,CS(=O)C
25678,M2,DMSO,CS(=O)C
25678,M23,DMSO,CS(=O)C
25678,M24,DMSO,CS(=O)C
25678,N1,DMSO,CS(=O)C
25678,N2,DMSO,CS(=O)C
25678,N23,DMSO,CS(=O)C
25678,N24,DMSO,CS(=O)C
25678,O1,DMSO,CS(=O)C
25678,O2,DMSO,CS(=O)C
25678,O23,DMSO,CS(=O)C
25678,O24,DMSO,CS(=O)C
25678,P1,DMSO,CS(=O)C
25678,P2,DMSO,CS(=O)C
25678,P23,DMSO,CS(=O)C
25678,P24,DMSO,CS(=O)C
25679,A1,DMSO,CS(=O)C
25679,A2,DMSO,CS(=O)C
25679,A23,DMSO,CS(=O)C
25679,A24,DMSO,CS(=O)C
25679,B1,DMSO,CS(=O)C
25679,B2,DMSO,CS(=O)C
25679,B23,DMSO,CS(=O)C
25679,B24,DMSO,CS(=O)C
25679,C1,DMSO,CS(=O)C
25679,C2,DMSO,CS(=O)C
25679,C23,DMSO,CS(=O)C
25679,C24,DMSO,CS(=O)C
25679,D1,DMSO,CS(=O)C
25679,D2,DMSO,CS(=O)C
25679,D23,DMSO,CS(=O)C
25679,D24,DMSO,CS(=O)C
25679,E1,DMSO,CS(=O)C
25679,E2,DMSO,CS(=O)C
25679,E23,DMSO,CS(=O)C
25679,E24,DMSO,CS(=O)C
25679,F1,DMSO,CS(=O)C
25679,F2,DMSO,CS(=O)C
25679,F23,DMSO,CS(=O)C
25679,F24,DMSO,CS(=O)C
25679,G1,DMSO,CS(=O)C
25679,G2,DMSO,CS(=O)C
25679,G23,DMSO,CS(=O)C
25679,G24,DMSO,CS(=O)C
25679,H1,DMSO,CS(=O)C
25679,H2,DMSO,CS(=O)C
25679,H23,DMSO,CS(=O)C
25679,H24,DMSO,CS(=O)C
25679,I1,DMSO,CS(=O)C
25679,I2,DMSO,CS(=O)C
25679,I23,DMSO,CS(=O)C
25679,I24,DMSO,CS(=O)C
25679,J1,DMSO,CS(=O)C
25679,J2,DMSO,CS(=O)C
25679,J23,DMSO,CS(=O)C
25679,J24,DMSO,CS(=O)C
25679,K1,DMSO,CS(=O)C
25679,K2,DMSO,CS(=O)C
25679,K23,DMSO,CS(=O)C
25679,K24,DMSO,CS(=O)C
25679,L1,DMSO,CS(=O)C
25679,L2,DMSO,CS(=O)C
25679,L23,DMSO,CS(=O)C
25679,L24,DMSO,CS(=O)C
25679,M1,DMSO,CS(=O)C
25679,M2,DMSO,CS(=O)C
25679,M23,DMSO,CS(=O)C
25679,M24,DMSO,CS(=O)C
25679,N1,DMSO,CS(=O)C
25679,N2,DMSO,CS(=O)C
25679,N23,DMSO,CS(=O)C
25679,N24,DMSO,CS(=O)C
25679,O1,DMSO,CS(=O)C
25679,O2,DMSO,CS(=O)C
25679,O23,DMSO,CS(=O)C
25679,O24,DMSO,CS(=O)C
25679,P1,DMSO,CS(=O)C
25679,P2,DMSO,CS(=O)C
25679,P23,DMSO,CS(=O)C
25679,P24,DMSO,CS(=O)C
25680,A1,DMSO,CS(=O)C
25680,A2,DMSO,CS(=O)C
25680,A23,DMSO,CS(=O)C
25680,A24,DMSO,CS(=O)C
25680,B1,DMSO,CS(=O)C
25680,B2,DMSO,CS(=O)C
25680,B23,DMSO,CS(=O)C
25680,B24,DMSO,CS(=O)C
25680,C1,DMSO,CS(=O)C
25680,C2,DMSO,CS(=O)C
25680,C23,DMSO,CS(=O)C
25680,C24,DMSO,CS(=O)C
25680,D1,DMSO,CS(=O)C
25680,D2,DMSO,CS(=O)C
25680,D23,DMSO,CS(=O)C
25680,D24,DMSO,CS(=O)C
25680,E1,DMSO,CS(=O)C
25680,E2,DMSO,CS(=O)C
25680,E23,DMSO,CS(=O)C
25680,E24,DMSO,CS(=O)C
25680,F1,DMSO,CS(=O)C
25680,F2,DMSO,CS(=O)C
25680,F23,DMSO,CS(=O)C
25680,F24,DMSO,CS(=O)C
25680,G1,DMSO,CS(=O)C
25680,G2,DMSO,CS(=O)C
25680,G23,DMSO,CS(=O)C
25680,G24,DMSO,CS(=O)C
25680,H1,DMSO,CS(=O)C
25680,H2,DMSO,CS(=O)C
25680,H23,DMSO,CS(=O)C
25680,H24,DMSO,CS(=O)C
25680,I1,DMSO,CS(=O)C
25680,I2,DMSO,CS(=O)C
25680,I23,DMSO,CS(=O)C
25680,I24,DMSO,CS(=O)C
25680,J1,DMSO,CS(=O)C
25680,J2,DMSO,CS(=O)C
25680,J23,DMSO,CS(=O)C
25680,J24,DMSO,CS(=O)C
25680,K1,DMSO,CS(=O)C
25680,K2,DMSO,CS(=O)C
25680,K23,DMSO,CS(=O)C
25680,K24,DMSO,CS(=O)C
25680,L1,DMSO,CS(=O)C
25680,L2,DMSO,CS(=O)C
25680,L23,DMSO,CS(=O)C
25680,L24,DMSO,CS(=O)C
25680,M1,DMSO,CS(=O)C
25680,M2,DMSO,CS(=O)C
25680,M23,DMSO,CS(=O)C
25680,M24,DMSO,CS(=O)C
25680,N1,DMSO,CS(=O)C
25680,N2,DMSO,CS(=O)C
25680,N23,DMSO,CS(=O)C
25680,N24,DMSO,CS(=O)C
25680,O1,DMSO,CS(=O)C
25680,O2,DMSO,CS(=O)C
25680,O23,DMSO,CS(=O)C
25680,O24,DMSO,CS(=O)C
25680,P1,DMSO,CS(=O)C
25680,P2,DMSO,CS(=O)C
25680,P23,DMSO,CS(=O)C
25680,P24,DMSO,CS(=O)C
25681,A1,DMSO,CS(=O)C
25681,A2,DMSO,CS(=O)C
25681,A23,DMSO,CS(=O)C
25681,A24,DMSO,CS(=O)C
25681,B1,DMSO,CS(=O)C
25681,B2,DMSO,CS(=O)C
25681,B23,DMSO,CS(=O)C
25681,B24,DMSO,CS(=O)C
25681,C1,DMSO,CS(=O)C
25681,C2,DMSO,CS(=O)C
25681,C23,DMSO,CS(=O)C
25681,C24,DMSO,CS(=O)C
25681,D1,DMSO,CS(=O)C
25681,D2,DMSO,CS(=O)C
25681,D23,DMSO,CS(=O)C
25681,D24,DMSO,CS(=O)C
25681,E1,DMSO,CS(=O)C
25681,E2,DMSO,CS(=O)C
25681,E23,DMSO,CS(=O)C
25681,E24,DMSO,CS(=O)C
25681,F1,DMSO,CS(=O)C
25681,F2,DMSO,CS(=O)C
25681,F23,DMSO,CS(=O)C
25681,F24,DMSO,CS(=O)C
25681,G1,DMSO,CS(=O)C
25681,G2,DMSO,CS(=O)C
25681,G23,DMSO,CS(=O)C
25681,G24,DMSO,CS(=O)C
25681,H1,DMSO,CS(=O)C
25681,H2,DMSO,CS(=O)C
25681,H23,DMSO,CS(=O)C
25681,H24,DMSO,CS(=O)C
25681,I1,DMSO,CS(=O)C
25681,I2,DMSO,CS(=O)C
25681,I23,DMSO,CS(=O)C
25681,I24,DMSO,CS(=O)C
25681,J1,DMSO,CS(=O)C
25681,J2,DMSO,CS(=O)C
25681,J23,DMSO,CS(=O)C
25681,J24,DMSO,CS(=O)C
25681,K1,DMSO,CS(=O)C
25681,K2,DMSO,CS(=O)C
25681,K23,DMSO,CS(=O)C
25681,K24,DMSO,CS(=O)C
25681,L1,DMSO,CS(=O)C
25681,L2,DMSO,CS(=O)C
25681,L23,DMSO,CS(=O)C
25681,L24,DMSO,CS(=O)C
25681,M1,DMSO,CS(=O)C
25681,M2,DMSO,CS(=O)C
25681,M23,DMSO,CS(=O)C
25681,M24,DMSO,CS(=O)C
25681,N1,DMSO,CS(=O)C
25681,N2,DMSO,CS(=O)C
25681,N23,DMSO,CS(=O)C
25681,N24,DMSO,CS(=O)C
25681,O1,DMSO,CS(=O)C
25681,O2,DMSO,CS(=O)C
25681,O23,DMSO,CS(=O)C
25681,O24,DMSO,CS(=O)C
25681,P1,DMSO,CS(=O)C
25681,P2,DMSO,CS(=O)C
25681,P23,DMSO,CS(=O)C
25681,P24,DMSO,CS(=O)C
25683,A1,DMSO,CS(=O)C
25683,A2,DMSO,CS(=O)C
25683,A23,DMSO,CS(=O)C
25683,A24,DMSO,CS(=O)C
25683,B1,DMSO,CS(=O)C
25683,B2,DMSO,CS(=O)C
25683,B23,DMSO,CS(=O)C
25683,B24,DMSO,CS(=O)C
25683,C1,DMSO,CS(=O)C
25683,C2,DMSO,CS(=O)C
25683,C23,DMSO,CS(=O)C
25683,C24,DMSO,CS(=O)C
25683,D1,DMSO,CS(=O)C
25683,D2,DMSO,CS(=O)C
25683,D23,DMSO,CS(=O)C
25683,D24,DMSO,CS(=O)C
25683,E1,DMSO,CS(=O)C
25683,E2,DMSO,CS(=O)C
25683,E23,DMSO,CS(=O)C
25683,E24,DMSO,CS(=O)C
25683,F1,DMSO,CS(=O)C
25683,F2,DMSO,CS(=O)C
25683,F23,DMSO,CS(=O)C
25683,F24,DMSO,CS(=O)C
25683,G1,DMSO,CS(=O)C
25683,G2,DMSO,CS(=O)C
25683,G23,DMSO,CS(=O)C
25683,G24,DMSO,CS(=O)C
25683,H1,DMSO,CS(=O)C
25683,H2,DMSO,CS(=O)C
25683,H23,DMSO,CS(=O)C
25683,H24,DMSO,CS(=O)C
25683,I1,DMSO,CS(=O)C
25683,I2,DMSO,CS(=O)C
25683,I23,DMSO,CS(=O)C
25683,I24,DMSO,CS(=O)C
25683,J1,DMSO,CS(=O)C
25683,J2,DMSO,CS(=O)C
25683,J23,DMSO,CS(=O)C
25683,J24,DMSO,CS(=O)C
25683,K1,DMSO,CS(=O)C
25683,K2,DMSO,CS(=O)C
25683,K23,DMSO,CS(=O)C
25683,K24,DMSO,CS(=O)C
25683,L1,DMSO,CS(=O)C
25683,L2,DMSO,CS(=O)C
25683,L23,DMSO,CS(=O)C
25683,L24,DMSO,CS(=O)C
25683,M1,DMSO,CS(=O)C
25683,M2,DMSO,CS(=O)C
25683,M23,DMSO,CS(=O)C
25683,M24,DMSO,CS(=O)C
25683,N1,DMSO,CS(=O)C
25683,N2,DMSO,CS(=O)C
25683,N23,DMSO,CS(=O)C
25683,N24,DMSO,CS(=O)C
25683,O1,DMSO,CS(=O)C
25683,O2,DMSO,CS(=O)C
25683,O23,DMSO,CS(=O)C
25683,O24,DMSO,CS(=O)C
25683,P1,DMSO,CS(=O)C
25683,P2,DMSO,CS(=O)C
25683,P23,DMSO,CS(=O)C
25683,P24,DMSO,CS(=O)C
25686,A1,DMSO,CS(=O)C
25686,A2,DMSO,CS(=O)C
25686,A23,DMSO,CS(=O)C
25686,A24,DMSO,CS(=O)C
25686,B1,DMSO,CS(=O)C
25686,B2,DMSO,CS(=O)C
25686,B23,DMSO,CS(=O)C
25686,B24,DMSO,CS(=O)C
25686,C1,DMSO,CS(=O)C
25686,C2,DMSO,CS(=O)C
25686,C23,DMSO,CS(=O)C
25686,C24,DMSO,CS(=O)C
25686,D1,DMSO,CS(=O)C
25686,D2,DMSO,CS(=O)C
25686,D23,DMSO,CS(=O)C
25686,D24,DMSO,CS(=O)C
25686,E1,DMSO,CS(=O)C
25686,E2,DMSO,CS(=O)C
25686,E23,DMSO,CS(=O)C
25686,E24,DMSO,CS(=O)C
25686,F1,DMSO,CS(=O)C
25686,F2,DMSO,CS(=O)C
25686,F23,DMSO,CS(=O)C
25686,F24,DMSO,CS(=O)C
25686,G1,DMSO,CS(=O)C
25686,G2,DMSO,CS(=O)C
25686,G23,DMSO,CS(=O)C
25686,G24,DMSO,CS(=O)C
25686,H1,DMSO,CS(=O)C
25686,H2,DMSO,CS(=O)C
25686,H23,DMSO,CS(=O)C
25686,H24,DMSO,CS(=O)C
25686,I1,DMSO,CS(=O)C
25686,I2,DMSO,CS(=O)C
25686,I23,DMSO,CS(=O)C
25686,I24,DMSO,CS(=O)C
25686,J1,DMSO,CS(=O)C
25686,J2,DMSO,CS(=O)C
25686,J23,DMSO,CS(=O)C
25686,J24,DMSO,CS(=O)C
25686,K1,DMSO,CS(=O)C
25686,K2,DMSO,CS(=O)C
25686,K23,DMSO,CS(=O)C
25686,K24,DMSO,CS(=O)C
25686,L1,DMSO,CS(=O)C
25686,L2,DMSO,CS(=O)C
25686,L23,DMSO,CS(=O)C
25686,L24,DMSO,CS(=O)C
25686,M1,DMSO,CS(=O)C
25686,M2,DMSO,CS(=O)C
25686,M23,DMSO,CS(=O)C
25686,M24,DMSO,CS(=O)C
25686,N1,DMSO,CS(=O)C
25686,N2,DMSO,CS(=O)C
25686,N23,DMSO,CS(=O)C
25686,N24,DMSO,CS(=O)C
25686,O1,DMSO,CS(=O)C
25686,O2,DMSO,CS(=O)C
25686,O23,DMSO,CS(=O)C
25686,O24,DMSO,CS(=O)C
25686,P1,DMSO,CS(=O)C
25686,P2,DMSO,CS(=O)C
25686,P23,DMSO,CS(=O)C
25686,P24,DMSO,CS(=O)C
25688,A1,DMSO,CS(=O)C
25688,A2,DMSO,CS(=O)C
25688,A23,DMSO,CS(=O)C
25688,A24,DMSO,CS(=O)C
25688,B1,DMSO,CS(=O)C
25688,B2,DMSO,CS(=O)C
25688,B23,DMSO,CS(=O)C
25688,B24,DMSO,CS(=O)C
25688,C1,DMSO,CS(=O)C
25688,C2,DMSO,CS(=O)C
25688,C23,DMSO,CS(=O)C
25688,C24,DMSO,CS(=O)C
25688,D1,DMSO,CS(=O)C
25688,D2,DMSO,CS(=O)C
25688,D23,DMSO,CS(=O)C
25688,D24,DMSO,CS(=O)C
25688,E1,DMSO,CS(=O)C
25688,E2,DMSO,CS(=O)C
25688,E23,DMSO,CS(=O)C
25688,E24,DMSO,CS(=O)C
25688,F1,DMSO,CS(=O)C
25688,F2,DMSO,CS(=O)C
25688,F23,DMSO,CS(=O)C
25688,F24,DMSO,CS(=O)C
25688,G1,DMSO,CS(=O)C
25688,G2,DMSO,CS(=O)C
25688,G23,DMSO,CS(=O)C
25688,G24,DMSO,CS(=O)C
25688,H1,DMSO,CS(=O)C
25688,H2,DMSO,CS(=O)C
25688,H23,DMSO,CS(=O)C
25688,H24,DMSO,CS(=O)C
25688,I1,DMSO,CS(=O)C
25688,I2,DMSO,CS(=O)C
25688,I23,DMSO,CS(=O)C
25688,I24,DMSO,CS(=O)C
25688,J1,DMSO,CS(=O)C
25688,J2,DMSO,CS(=O)C
25688,J23,DMSO,CS(=O)C
25688,J24,DMSO,CS(=O)C
25688,K1,DMSO,CS(=O)C
25688,K2,DMSO,CS(=O)C
25688,K23,DMSO,CS(=O)C
25688,K24,DMSO,CS(=O)C
25688,L1,DMSO,CS(=O)C
25688,L2,DMSO,CS(=O)C
25688,L23,DMSO,CS(=O)C
25688,L24,DMSO,CS(=O)C
25688,M1,DMSO,CS(=O)C
25688,M2,DMSO,CS(=O)C
25688,M23,DMSO,CS(=O)C
25688,M24,DMSO,CS(=O)C
25688,N1,DMSO,CS(=O)C
25688,N2,DMSO,CS(=O)C
25688,N23,DMSO,CS(=O)C
25688,N24,DMSO,CS(=O)C
25688,O1,DMSO,CS(=O)C
25688,O2,DMSO,CS(=O)C
25688,O23,DMSO,CS(=O)C
25688,O24,DMSO,CS(=O)C
25688,P1,DMSO,CS(=O)C
25688,P2,DMSO,CS(=O)C
25688,P23,DMSO,CS(=O)C
25688,P24,DMSO,CS(=O)C
25689,A1,DMSO,CS(=O)C
25689,A2,DMSO,CS(=O)C
25689,A23,DMSO,CS(=O)C
25689,A24,DMSO,CS(=O)C
25689,B1,DMSO,CS(=O)C
25689,B2,DMSO,CS(=O)C
25689,B23,DMSO,CS(=O)C
25689,B24,DMSO,CS(=O)C
25689,C1,DMSO,CS(=O)C
25689,C2,DMSO,CS(=O)C
25689,C23,DMSO,CS(=O)C
25689,C24,DMSO,CS(=O)C
25689,D1,DMSO,CS(=O)C
25689,D2,DMSO,CS(=O)C
25689,D23,DMSO,CS(=O)C
25689,D24,DMSO,CS(=O)C
25689,E1,DMSO,CS(=O)C
25689,E2,DMSO,CS(=O)C
25689,E23,DMSO,CS(=O)C
25689,E24,DMSO,CS(=O)C
25689,F1,DMSO,CS(=O)C
25689,F2,DMSO,CS(=O)C
25689,F23,DMSO,CS(=O)C
25689,F24,DMSO,CS(=O)C
25689,G1,DMSO,CS(=O)C
25689,G2,DMSO,CS(=O)C
25689,G23,DMSO,CS(=O)C
25689,G24,DMSO,CS(=O)C
25689,H1,DMSO,CS(=O)C
25689,H2,DMSO,CS(=O)C
25689,H23,DMSO,CS(=O)C
25689,H24,DMSO,CS(=O)C
25689,I1,DMSO,CS(=O)C
25689,I2,DMSO,CS(=O)C
25689,I23,DMSO,CS(=O)C
25689,I24,DMSO,CS(=O)C
25689,J1,DMSO,CS(=O)C
25689,J2,DMSO,CS(=O)C
25689,J23,DMSO,CS(=O)C
25689,J24,DMSO,CS(=O)C
25689,K1,DMSO,CS(=O)C
25689,K2,DMSO,CS(=O)C
25689,K23,DMSO,CS(=O)C
25689,K24,DMSO,CS(=O)C
25689,L1,DMSO,CS(=O)C
25689,L2,DMSO,CS(=O)C
25689,L23,DMSO,CS(=O)C
25689,L24,DMSO,CS(=O)C
25689,M1,DMSO,CS(=O)C
25689,M2,DMSO,CS(=O)C
25689,M23,DMSO,CS(=O)C
25689,M24,DMSO,CS(=O)C
25689,N1,DMSO,CS(=O)C
25689,N2,DMSO,CS(=O)C
25689,N23,DMSO,CS(=O)C
25689,N24,DMSO,CS(=O)C
25689,O1,DMSO,CS(=O)C
25689,O2,DMSO,CS(=O)C
25689,O23,DMSO,CS(=O)C
25689,O24,DMSO,CS(=O)C
25689,P1,DMSO,CS(=O)C
25689,P2,DMSO,CS(=O)C
25689,P23,DMSO,CS(=O)C
25689,P24,DMSO,CS(=O)C
25690,A1,DMSO,CS(=O)C
25690,A2,DMSO,CS(=O)C
25690,A23,DMSO,CS(=O)C
25690,A24,DMSO,CS(=O)C
25690,B1,DMSO,CS(=O)C
25690,B2,DMSO,CS(=O)C
25690,B23,DMSO,CS(=O)C
25690,B24,DMSO,CS(=O)C
25690,C1,DMSO,CS(=O)C
25690,C2,DMSO,CS(=O)C
25690,C23,DMSO,CS(=O)C
25690,C24,DMSO,CS(=O)C
25690,D1,DMSO,CS(=O)C
25690,D2,DMSO,CS(=O)C
25690,D23,DMSO,CS(=O)C
25690,D24,DMSO,CS(=O)C
25690,E1,DMSO,CS(=O)C
25690,E2,DMSO,CS(=O)C
25690,E23,DMSO,CS(=O)C
25690,E24,DMSO,CS(=O)C
25690,F1,DMSO,CS(=O)C
25690,F2,DMSO,CS(=O)C
25690,F23,DMSO,CS(=O)C
25690,F24,DMSO,CS(=O)C
25690,G1,DMSO,CS(=O)C
25690,G2,DMSO,CS(=O)C
25690,G23,DMSO,CS(=O)C
25690,G24,DMSO,CS(=O)C
25690,H1,DMSO,CS(=O)C
25690,H2,DMSO,CS(=O)C
25690,H23,DMSO,CS(=O)C
25690,H24,DMSO,CS(=O)C
25690,I1,DMSO,CS(=O)C
25690,I2,DMSO,CS(=O)C
25690,I23,DMSO,CS(=O)C
25690,I24,DMSO,CS(=O)C
25690,J1,DMSO,CS(=O)C
25690,J2,DMSO,CS(=O)C
25690,J23,DMSO,CS(=O)C
25690,J24,DMSO,CS(=O)C
25690,K1,DMSO,CS(=O)C
25690,K2,DMSO,CS(=O)C
25690,K23,DMSO,CS(=O)C
25690,K24,DMSO,CS(=O)C
25690,L1,DMSO,CS(=O)C
25690,L2,DMSO,CS(=O)C
25690,L23,DMSO,CS(=O)C
25690,L24,DMSO,CS(=O)C
25690,M1,DMSO,CS(=O)C
25690,M2,DMSO,CS(=O)C
25690,M23,DMSO,CS(=O)C
25690,M24,DMSO,CS(=O)C
25690,N1,DMSO,CS(=O)C
25690,N2,DMSO,CS(=O)C
25690,N23,DMSO,CS(=O)C
25690,N24,DMSO,CS(=O)C
25690,O1,DMSO,CS(=O)C
25690,O2,DMSO,CS(=O)C
25690,O23,DMSO,CS(=O)C
25690,O24,DMSO,CS(=O)C
25690,P1,DMSO,CS(=O)C
25690,P2,DMSO,CS(=O)C
25690,P23,DMSO,CS(=O)C
25690,P24,DMSO,CS(=O)C
25692,A1,DMSO,CS(=O)C
25692,A2,DMSO,CS(=O)C
25692,A23,DMSO,CS(=O)C
25692,A24,DMSO,CS(=O)C
25692,B1,DMSO,CS(=O)C
25692,B2,DMSO,CS(=O)C
25692,B23,DMSO,CS(=O)C
25692,B24,DMSO,CS(=O)C
25692,C1,DMSO,CS(=O)C
25692,C2,DMSO,CS(=O)C
25692,C23,DMSO,CS(=O)C
25692,C24,DMSO,CS(=O)C
25692,D1,DMSO,CS(=O)C
25692,D2,DMSO,CS(=O)C
25692,D23,DMSO,CS(=O)C
25692,D24,DMSO,CS(=O)C
25692,E1,DMSO,CS(=O)C
25692,E2,DMSO,CS(=O)C
25692,E23,DMSO,CS(=O)C
25692,E24,DMSO,CS(=O)C
25692,F1,DMSO,CS(=O)C
25692,F2,DMSO,CS(=O)C
25692,F23,DMSO,CS(=O)C
25692,F24,DMSO,CS(=O)C
25692,G1,DMSO,CS(=O)C
25692,G2,DMSO,CS(=O)C
25692,G23,DMSO,CS(=O)C
25692,G24,DMSO,CS(=O)C
25692,H1,DMSO,CS(=O)C
25692,H2,DMSO,CS(=O)C
25692,H23,DMSO,CS(=O)C
25692,H24,DMSO,CS(=O)C
25692,I1,DMSO,CS(=O)C
25692,I2,DMSO,CS(=O)C
25692,I23,DMSO,CS(=O)C
25692,I24,DMSO,CS(=O)C
25692,J1,DMSO,CS(=O)C
25692,J2,DMSO,CS(=O)C
25692,J23,DMSO,CS(=O)C
25692,J24,DMSO,CS(=O)C
25692,K1,DMSO,CS(=O)C
25692,K2,DMSO,CS(=O)C
25692,K23,DMSO,CS(=O)C
25692,K24,DMSO,CS(=O)C
25692,L1,DMSO,CS(=O)C
25692,L2,DMSO,CS(=O)C
25692,L23,DMSO,CS(=O)C
25692,L24,DMSO,CS(=O)C
25692,M1,DMSO,CS(=O)C
25692,M2,DMSO,CS(=O)C
25692,M23,DMSO,CS(=O)C
25692,M24,DMSO,CS(=O)C
25692,N1,DMSO,CS(=O)C
25692,N2,DMSO,CS(=O)C
25692,N23,DMSO,CS(=O)C
25692,N24,DMSO,CS(=O)C
25692,O1,DMSO,CS(=O)C
25692,O2,DMSO,CS(=O)C
25692,O23,DMSO,CS(=O)C
25692,O24,DMSO,CS(=O)C
25692,P1,DMSO,CS(=O)C
25692,P2,DMSO,CS(=O)C
25692,P23,DMSO,CS(=O)C
25692,P24,DMSO,CS(=O)C
25694,A1,DMSO,CS(=O)C
25694,A2,DMSO,CS(=O)C
25694,A23,DMSO,CS(=O)C
25694,A24,DMSO,CS(=O)C
25694,B1,DMSO,CS(=O)C
25694,B2,DMSO,CS(=O)C
25694,B23,DMSO,CS(=O)C
25694,B24,DMSO,CS(=O)C
25694,C1,DMSO,CS(=O)C
25694,C2,DMSO,CS(=O)C
25694,C23,DMSO,CS(=O)C
25694,C24,DMSO,CS(=O)C
25694,D1,DMSO,CS(=O)C
25694,D2,DMSO,CS(=O)C
25694,D23,DMSO,CS(=O)C
25694,D24,DMSO,CS(=O)C
25694,E1,DMSO,CS(=O)C
25694,E2,DMSO,CS(=O)C
25694,E23,DMSO,CS(=O)C
25694,E24,DMSO,CS(=O)C
25694,F1,DMSO,CS(=O)C
25694,F2,DMSO,CS(=O)C
25694,F23,DMSO,CS(=O)C
25694,F24,DMSO,CS(=O)C
25694,G1,DMSO,CS(=O)C
25694,G2,DMSO,CS(=O)C
25694,G23,DMSO,CS(=O)C
25694,G24,DMSO,CS(=O)C
25694,H1,DMSO,CS(=O)C
25694,H2,DMSO,CS(=O)C
25694,H23,DMSO,CS(=O)C
25694,H24,DMSO,CS(=O)C
25694,I1,DMSO,CS(=O)C
25694,I2,DMSO,CS(=O)C
25694,I23,DMSO,CS(=O)C
25694,I24,DMSO,CS(=O)C
25694,J1,DMSO,CS(=O)C
25694,J2,DMSO,CS(=O)C
25694,J23,DMSO,CS(=O)C
25694,J24,DMSO,CS(=O)C
25694,K1,DMSO,CS(=O)C
25694,K2,DMSO,CS(=O)C
25694,K23,DMSO,CS(=O)C
25694,K24,DMSO,CS(=O)C
25694,L1,DMSO,CS(=O)C
25694,L2,DMSO,CS(=O)C
25694,L23,DMSO,CS(=O)C
25694,L24,DMSO,CS(=O)C
25694,M1,DMSO,CS(=O)C
25694,M2,DMSO,CS(=O)C
25694,M23,DMSO,CS(=O)C
25694,M24,DMSO,CS(=O)C
25694,N1,DMSO,CS(=O)C
25694,N2,DMSO,CS(=O)C
25694,N23,DMSO,CS(=O)C
25694,N24,DMSO,CS(=O)C
25694,O1,DMSO,CS(=O)C
25694,O2,DMSO,CS(=O)C
25694,O23,DMSO,CS(=O)C
25694,O24,DMSO,CS(=O)C
25694,P1,DMSO,CS(=O)C
25694,P2,DMSO,CS(=O)C
25694,P23,DMSO,CS(=O)C
25694,P24,DMSO,CS(=O)C
25695,A1,DMSO,CS(=O)C
25695,A2,DMSO,CS(=O)C
25695,A23,DMSO,CS(=O)C
25695,A24,DMSO,CS(=O)C
25695,B1,DMSO,CS(=O)C
25695,B2,DMSO,CS(=O)C
25695,B23,DMSO,CS(=O)C
25695,B24,DMSO,CS(=O)C
25695,C1,DMSO,CS(=O)C
25695,C2,DMSO,CS(=O)C
25695,C23,DMSO,CS(=O)C
25695,C24,DMSO,CS(=O)C
25695,D1,DMSO,CS(=O)C
25695,D2,DMSO,CS(=O)C
25695,D23,DMSO,CS(=O)C
25695,D24,DMSO,CS(=O)C
25695,E1,DMSO,CS(=O)C
25695,E2,DMSO,CS(=O)C
25695,E23,DMSO,CS(=O)C
25695,E24,DMSO,CS(=O)C
25695,F1,DMSO,CS(=O)C
25695,F2,DMSO,CS(=O)C
25695,F23,DMSO,CS(=O)C
25695,F24,DMSO,CS(=O)C
25695,G1,DMSO,CS(=O)C
25695,G2,DMSO,CS(=O)C
25695,G23,DMSO,CS(=O)C
25695,G24,DMSO,CS(=O)C
25695,H1,DMSO,CS(=O)C
25695,H2,DMSO,CS(=O)C
25695,H23,DMSO,CS(=O)C
25695,H24,DMSO,CS(=O)C
25695,I1,DMSO,CS(=O)C
25695,I2,DMSO,CS(=O)C
25695,I23,DMSO,CS(=O)C
25695,I24,DMSO,CS(=O)C
25695,J1,DMSO,CS(=O)C
25695,J2,DMSO,CS(=O)C
25695,J23,DMSO,CS(=O)C
25695,J24,DMSO,CS(=O)C
25695,K1,DMSO,CS(=O)C
25695,K2,DMSO,CS(=O)C
25695,K23,DMSO,CS(=O)C
25695,K24,DMSO,CS(=O)C
25695,L1,DMSO,CS(=O)C
25695,L2,DMSO,CS(=O)C
25695,L23,DMSO,CS(=O)C
25695,L24,DMSO,CS(=O)C
